poi_id,aoi_id,poi_geo,aoi_geo,poi_lat,poi_lng,aoi_lat,aoi_lng
2889785,136787,wwgqd13y,wwgq8vfq,39.119349,117.160624,39.144087,117.106413
2889785,28514,wwgqd13y,wwgqd0vj,39.119349,117.160624,39.116418,117.165159
2889785,22578,wwgqd13y,wwgqe0uu,39.119349,117.160624,39.11624,117.208897
2889785,231945,wwgqd13y,wwgqd8td,39.119349,117.160624,39.114497,117.187983
2889785,158746,wwgqd13y,wwgq6yxt,39.119349,117.160624,39.104091,117.201751
2889785,247932,wwgqd13y,wwgq6zdr,39.119349,117.160624,39.109821,117.194435
2889785,408388,wwgqd13y,wwgq6wy6,39.119349,117.160624,39.104872,117.189079
2889785,54889,wwgqd13y,wwgq9td9,39.119349,117.160624,39.14175,117.139736
2889785,229282,wwgqd13y,wwgqdcuj,39.119349,117.160624,39.121833,117.196833
2889785,277306,wwgqd13y,wwgq7ngj,39.119349,117.160624,39.105482,117.206368
2889785,220293,wwgqd13y,wwgqdne0,39.119349,117.160624,39.147072,117.162505
2889785,400314,wwgqd13y,wwgq6xrr,39.119349,117.160624,39.108467,117.190185
2889785,72575,wwgqd13y,wwgqe6h6,39.119349,117.160624,39.122708,117.219242
2889785,110546,wwgqd13y,wwgq35w8,39.119349,117.160624,39.086655,117.123518
2889785,293115,wwgqd13y,wwgq9w63,39.119349,117.160624,39.145994,117.139469
2889785,223145,wwgqd13y,wwgq3795,39.119349,117.160624,39.087246,117.126794
2889785,173552,wwgqd13y,wwgq3hmc,39.119349,117.160624,39.090939,117.122479
2889785,196375,wwgqd13y,wwgqdbv0,39.119349,117.160624,39.115461,117.198209
2889785,117869,wwgqd13y,wwgqdfsr,39.119349,117.160624,39.12639,117.197206
2889785,402951,wwgqd13y,wwgq3u8b,39.119349,117.160624,39.092188,117.148252
2889785,424837,wwgqd13y,wwgq6s94,39.119349,117.160624,39.092547,117.181763
2889785,357032,wwgqd13y,wwgq9m8j,39.119349,117.160624,39.142403,117.125253
2889785,177183,wwgqd13y,wwgqdc8p,39.119349,117.160624,39.120773,117.191422
2889785,401717,wwgqd13y,wwgqdmyd,39.119349,117.160624,39.143321,117.178318
2889785,151349,wwgqd13y,wwgq9muz,39.119349,117.160624,39.144282,117.132095
2889785,203819,wwgqd13y,wwgqdb2k,39.119349,117.160624,39.113511,117.191535
2889785,320108,wwgqd13y,wwgqejqe,39.119349,117.160624,39.140712,117.211095
2889785,344415,wwgqd13y,wwgq3efk,39.119349,117.160624,39.088783,117.139486
2889785,291194,wwgqd13y,wwgq6ef9,39.119349,117.160624,39.088166,117.183611
2889785,289327,wwgqd13y,wwgq3u56,39.119349,117.160624,39.089717,117.151844
2889785,84949,wwgqd13y,wwgqd373,39.119349,117.160624,39.118373,117.173878
2889785,67577,wwgqd13y,wwgq6vc7,39.119349,117.160624,39.099487,117.193117
2889785,45040,wwgqd13y,wwgq7j96,39.119349,117.160624,39.098063,117.20397
2889785,29487,wwgqd13y,wwgq7nqz,39.119349,117.160624,39.103071,117.211638
2889785,34497,wwgqd13y,wwgqdbs9,39.119349,117.160624,39.114381,117.19739
2889785,112191,wwgqd13y,wwgqdpw4,39.119349,117.160624,39.152977,117.16645
2889785,73736,wwgqd13y,wwgqduuh,39.119349,117.160624,39.138157,117.196926
2889785,49306,wwgqd13y,wwgqdwt6,39.119349,117.160624,39.147472,117.187444
2889785,378521,wwgqd13y,wwgq6t42,39.119349,117.160624,39.094968,117.18338
2889785,334947,wwgqd13y,wwgqd5vq,39.119349,117.160624,39.133087,117.165665
2889785,167203,wwgqd13y,wwgqe6ry,39.119349,117.160624,39.124746,117.224063
2889785,103941,wwgqd13y,wwgqdfq3,39.119349,117.160624,39.12394,117.199816
2889785,32794,wwgqd13y,wwgq9xt4,39.119349,117.160624,39.153027,117.143429
2889785,3261,wwgqd13y,wwgq6vm4,39.119349,117.160624,39.096598,117.19827
2889785,404912,wwgqd13y,wwgqc9hb,39.119349,117.160624,39.1608,117.142777
2889785,388547,wwgqd13y,wwgq3u80,39.119349,117.160624,39.092168,117.147321
2889785,186684,wwgqd13y,wwgq3udt,39.119349,117.160624,39.093121,117.150915
2889785,133468,wwgqd13y,wwgq9x76,39.119349,117.160624,39.151525,117.140695
2889785,57592,wwgqd13y,wwgqdvwz,39.119349,117.160624,39.142765,117.20063
2889785,229752,wwgqd13y,wwgqdpmm,39.119349,117.160624,39.152102,117.165642
2889785,196430,wwgqd13y,wwgq7n98,39.119349,117.160624,39.103239,117.204468
2889785,428303,wwgqd13y,wwgqehb7,39.119349,117.160624,39.138064,117.202657
2889785,1740,wwgqd13y,wwgqdc70,39.119349,117.160624,39.118293,117.195304
2889785,210083,wwgqd13y,wwgqdcfg,39.119349,117.160624,39.12154,117.194999
2889785,129758,wwgqd13y,wwgqemmv,39.119349,117.160624,39.141089,117.221075
2889785,41998,wwgqd13y,wwgq96tn,39.119349,117.160624,39.12624,117.132419
2889785,248154,wwgqd13y,wwgqfc0n,39.119349,117.160624,39.161849,117.191499
2889785,132483,wwgqd13y,wwgqdf7m,39.119349,117.160624,39.124687,117.19584
2889785,92784,wwgqd13y,wwgq9tdq,39.119349,117.160624,39.142721,117.139621
2889785,100374,wwgqd13y,wwgqe527,39.119349,117.160624,39.129724,117.202645
2889785,169190,wwgqd13y,wwgq6es5,39.119349,117.160624,39.08725,117.18578
2889785,28968,wwgqd13y,wwgq7n9v,39.119349,117.160624,39.104099,117.204684
2889785,127921,wwgqd13y,wwgq9mq7,39.119349,117.160624,39.140733,117.133984
2889785,317945,wwgqd13y,wwgq9dgd,39.119349,117.160624,39.126908,117.141145
2889785,337417,wwgqd13y,wwgqenez,39.119349,117.160624,39.148343,117.207476
2889785,235177,wwgqd13y,wwgqdb1r,39.119349,117.160624,39.11268,117.19296
2889785,178573,wwgqd13y,wwgqf8mk,39.119349,117.160624,39.157498,117.187521
2889785,299266,wwgqd13y,wwgqdpnt,39.119349,117.160624,39.150795,117.16713
2889785,230444,wwgqd13y,wwgq7qj2,39.119349,117.160624,39.100372,117.22049
2889785,185447,wwgqd13y,wwgq36cn,39.119349,117.160624,39.083608,117.126633
2889785,326343,wwgqd13y,wwgqc2z3,39.119349,117.160624,39.159727,117.135401
2889785,10272,wwgqd13y,wwgq6tk1,39.119349,117.160624,39.09643,117.185766
2889785,26940,wwgqd13y,wwgq6dbh,39.119349,117.160624,39.083307,117.180454
2889785,312468,wwgqd13y,wwgq7w8j,39.119349,117.160624,39.104054,117.224241
2889785,68948,wwgqd13y,wwgq9w22,39.119349,117.160624,39.145795,117.136689
2889785,130190,wwgqd13y,wwgqddh5,39.119349,117.160624,39.122942,117.185973
2889785,172226,wwgqd13y,wwgq3uf9,39.119349,117.160624,39.093812,117.150935
2889785,421450,wwgqd13y,wwgq7pm7,39.119349,117.160624,39.107782,117.20965
2889785,186476,wwgqd13y,wwgq632p,39.119349,117.160624,39.075475,117.169481
2889785,100019,wwgqd13y,wwgq6eb9,39.119349,117.160624,39.088274,117.181127
2889785,198248,wwgqd13y,wwgq9t85,39.119349,117.160624,39.142132,117.136537
2889785,123236,wwgqd13y,wwgq9m3b,39.119349,117.160624,39.140246,117.127904
2889785,102969,wwgqd13y,wwgq9sfr,39.119349,117.160624,39.138688,117.139649
2889785,164007,wwgqd13y,wwgq38zf,39.119349,117.160624,39.071945,117.14713
2889785,148639,wwgqd13y,wwgqdccx,39.119349,117.160624,39.122192,117.193362
2889785,107594,wwgqd13y,wwgqe24t,39.119349,117.160624,39.112345,117.216831
2889785,156265,wwgqd13y,wwgqdrye,39.119349,117.160624,39.154449,117.178323
2889785,423052,wwgqd13y,wwgq6zej,39.119349,117.160624,39.109518,117.195409
2889785,64642,wwgqd13y,wwgqe0bc,39.119349,117.160624,39.115738,117.203453
2889785,113722,wwgqd13y,wwgqdvuh,39.119349,117.160624,39.143651,117.19682
2889785,207409,wwgqd13y,wwgq6qqx,39.119349,117.160624,39.102917,117.178422
2889785,120717,wwgqd13y,wwgqdbpj,39.119349,117.160624,39.112304,117.200832
2889785,75260,wwgqd13y,wwgqdcyf,39.119349,117.160624,39.121311,117.200765
2889785,251392,wwgqd13y,wwgq9q65,39.119349,117.160624,39.14631,117.128006
2889785,81454,wwgqd13y,wwgq8fmc,39.119349,117.160624,39.123865,117.111208
2889785,255486,wwgqd13y,wwgqdk42,39.119349,117.160624,39.133362,117.172372
2889785,33292,wwgqd13y,wwgqd44q,39.119349,117.160624,39.123496,117.161365
2889785,273925,wwgqd13y,wwgqddm3,39.119349,117.160624,39.123987,117.187454
2889785,297624,wwgqd13y,wwgq8erv,39.119349,117.160624,39.130101,117.103157
2889785,182821,wwgqd13y,wwgqdfdb,39.119349,117.160624,39.12509,117.195049
2889785,228841,wwgqd13y,wwgq69vp,39.119349,117.160624,39.078291,117.187273
2889785,100730,wwgqd13y,wwgq6y29,39.119349,117.160624,39.101976,117.191965
2889785,249310,wwgqd13y,wwgqep4d,39.119349,117.160624,39.150148,117.205619
2889785,170256,wwgqd13y,wwgqdfk4,39.119349,117.160624,39.124039,117.196717
2889785,171059,wwgqd13y,wwgqdk98,39.119349,117.160624,39.136176,117.171326
2889785,40982,wwgqd13y,wwgqdfvn,39.119349,117.160624,39.127524,117.198136
2889785,1568,wwgqd13y,wwgqcb4q,39.119349,117.160624,39.156352,117.150416
2889785,98762,wwgqd13y,wwgq7q6e,39.119349,117.160624,39.102256,117.216773
2889785,63944,wwgqd13y,wwgq6ezg,39.119349,117.160624,39.088608,117.190968
2889785,282692,wwgqd13y,wwgq3jrh,39.119349,117.160624,39.097036,117.124054
2889785,428928,wwgqd13y,wwgqdbqp,39.119349,117.160624,39.113906,117.199596
2889785,306378,wwgqd13y,wwgq7jyg,39.119349,117.160624,39.099528,117.211609
2889785,15562,wwgqd13y,wwgq9y56,39.119349,117.160624,39.144758,117.151682
2889785,299231,wwgqd13y,wwgqeh1k,39.119349,117.160624,39.134025,117.204022
2889785,105416,wwgqd13y,wwgq3d6q,39.119349,117.160624,39.080839,117.139561
2889785,334089,wwgqd13y,wwgq6j3z,39.119349,117.160624,39.097461,117.160853
2889785,445998,wwgqd13y,wwgq6wyb,39.119349,117.160624,39.104567,117.189561
2889785,422539,wwgqd13y,wwgq9kvq,39.119349,117.160624,39.138538,117.132614
2889785,119862,wwgqd13y,wwgqdwwd,39.119349,117.160624,39.147403,117.189263
2889785,277233,wwgqd13y,wwgq6jhz,39.119349,117.160624,39.096123,117.164897
2889785,19452,wwgqd13y,wwgqccmg,39.119349,117.160624,39.162719,117.155399
2889785,358365,wwgqd13y,wwgqd81r,39.119349,117.160624,39.112582,117.182124
2889785,91886,wwgqd13y,wwgq6dcb,39.119349,117.160624,39.082559,117.18292
2889785,114383,wwgqd13y,wwgq968e,39.119349,117.160624,39.125681,117.125973
2889785,301964,wwgqd13y,wwgqdb3z,39.119349,117.160624,39.11406,117.193661
2889785,268587,wwgqd13y,wwgq3wkj,39.119349,117.160624,39.102678,117.141841
2889785,432642,wwgqd13y,wwgqdv5m,39.119349,117.160624,39.139673,117.19571
2889785,211590,wwgqd13y,wwgq3j61,39.119349,117.160624,39.096432,117.117097
2889785,227622,wwgqd13y,wwgqdt7h,39.119349,117.160624,39.140916,117.18447
2889785,114558,wwgqd13y,wwgq6zfg,39.119349,117.160624,39.110538,117.195024
2889785,283803,wwgqd13y,wwgq8d0q,39.119349,117.160624,39.123356,117.092778
2889785,299854,wwgqd13y,wwgq3m53,39.119349,117.160624,39.095121,117.129794
2889785,8425,wwgqd13y,wwgqe1d4,39.119349,117.160624,39.119961,117.204919
2889785,34141,wwgqd13y,wwgq65tg,39.119349,117.160624,39.087228,117.166295
2889785,61245,wwgqd13y,wwgq9szg,39.119349,117.160624,39.138077,117.147038
2889785,120654,wwgqd13y,wwgq6ekc,39.119349,117.160624,39.085538,117.186997
2889785,341552,wwgqd13y,wwgq8c20,39.119349,117.160624,39.118282,117.103454
2889785,189545,wwgqd13y,wwgqe2m3,39.119349,117.160624,39.112901,117.220594
2889785,201547,wwgqd13y,wwgq3jkx,39.119349,117.160624,39.097593,117.120552
2889785,341634,wwgqd13y,wwgq7qb3,39.119349,117.160624,39.104662,117.213679
2889785,162946,wwgqd13y,wwgqem9w,39.119349,117.160624,39.142701,117.215225
2889785,40943,wwgqd13y,wwgqf92t,39.119349,117.160624,39.163013,117.180977
2889785,390452,wwgqd13y,wwgqdk37,39.119349,117.160624,39.135232,117.171236
2889785,4209,wwgqd13y,wwgqe14y,39.119349,117.160624,39.117906,117.206097
2889785,9676,wwgqd13y,wwgq3gxw,39.119349,117.160624,39.087785,117.157715
2889785,408575,wwgqd13y,wwgq9wf2,39.119349,117.160624,39.148429,117.139419
2889785,197641,wwgqd13y,wwgq3je9,39.119349,117.160624,39.097885,117.119374
2889785,195574,wwgqd13y,wwgqdffx,39.119349,117.160624,39.127637,117.194619
2889785,18160,wwgqd13y,wwgq9kzx,39.119349,117.160624,39.138778,117.135753
2889785,381891,wwgqd13y,wwgqe1sb,39.119349,117.160624,39.119615,117.208955
2889785,352038,wwgqd13y,wwgq6g70,39.119349,117.160624,39.085333,117.195303
2889785,336759,wwgqd13y,wwgq6y9h,39.119349,117.160624,39.103881,117.192616
2889785,82762,wwgqd13y,wwgq3n8s,39.119349,117.160624,39.103902,117.115022
2889785,347815,wwgqd13y,wwgq67ht,39.119349,117.160624,39.084736,117.175466
2889785,299796,wwgqd13y,wwgq3gu8,39.119349,117.160624,39.088062,117.153691
2889785,264726,wwgqd13y,wwgqejuq,39.119349,117.160624,39.14406,117.20808
2889785,334767,wwgqd13y,wwgq39ep,39.119349,117.160624,39.076828,117.140353
2889785,51272,wwgqd13y,wwgq6sn0,39.119349,117.160624,39.089481,117.188484
2889785,254712,wwgqd13y,wwgqc80e,39.119349,117.160624,39.155799,117.136926
2889785,303840,wwgqd13y,wwgqem8d,39.119349,117.160624,39.142004,117.213934
2889785,117788,wwgqd13y,wwgq7rvh,39.119349,117.160624,39.110794,117.220249
2889785,255030,wwgqd13y,wwgq9k5j,39.119349,117.160624,39.134205,117.129576
2889785,370359,wwgqd13y,wwgqc2g1,39.119349,117.160624,39.1596,117.129467
2889785,374162,wwgqd13y,wwgqc8u2,39.119349,117.160624,39.159463,117.142172
2889785,370577,wwgqd13y,wwgqdyz0,39.119349,117.160624,39.148513,117.200879
2889785,131264,wwgqd13y,wwgq3wj9,39.119349,117.160624,39.10062,117.143855
2889785,331151,wwgqd13y,wwgq9q77,39.119349,117.160624,39.146238,117.129998
2889785,65523,wwgqd13y,wwgq37ff,39.119349,117.160624,39.088374,117.129138
2889785,39338,wwgqd13y,wwgq3ut9,39.119349,117.160624,39.092274,117.155096
2889785,80441,wwgqd13y,wwgq7p6u,39.119349,117.160624,39.108041,117.206145
2889785,193988,wwgqd13y,wwgqddnt,39.119349,117.160624,39.123259,117.189284
2889785,189912,wwgqd13y,wwgq3s39,39.119349,117.160624,39.091063,117.138483
2889785,216776,wwgqd13y,wwgq6j6c,39.119349,117.160624,39.096458,117.162201
2889785,356402,wwgqd13y,wwgq9hpz,39.119349,117.160624,39.134564,117.125127
2889785,344929,wwgqd13y,wwgq7k0k,39.119349,117.160624,39.090144,117.213483
2889785,225936,wwgqd13y,wwgqe187,39.119349,117.160624,39.120246,117.202594
2889785,203272,wwgqd13y,wwgq63ms,39.119349,117.160624,39.075067,117.176759
2889785,222966,wwgqd13y,wwgqdt6c,39.119349,117.160624,39.140479,117.18402
2889785,336358,wwgqd13y,wwgqdfb6,39.119349,117.160624,39.126803,117.191693
2889785,251614,wwgqd13y,wwgq7rbx,39.119349,117.160624,39.111324,117.213925
2889785,268822,wwgqd13y,wwgq3bzb,39.119349,117.160624,39.071639,117.157903
2889785,236988,wwgqd13y,wwgq3s83,39.119349,117.160624,39.092438,117.136618
2889785,275654,wwgqd13y,wwgq66k7,39.119349,117.160624,39.080275,117.175065
2889785,254489,wwgqd13y,wwgqdfjt,39.119349,117.160624,39.123237,117.198827
2889785,317154,wwgqd13y,wwgqdf02,39.119349,117.160624,39.122347,117.191548
2889785,80742,wwgqd13y,wwgqdqb6,39.119349,117.160624,39.148775,117.169627
2889785,235295,wwgqd13y,wwgqddwz,39.119349,117.160624,39.126297,117.189775
2889785,302892,wwgqd13y,wwgq8ff5,39.119349,117.160624,39.126965,117.106094
2889785,292162,wwgqd13y,wwgq6fbh,39.119349,117.160624,39.08319,117.191381
2889785,373631,wwgqd13y,wwgq3gfh,39.119349,117.160624,39.08872,117.150298
2889785,148584,wwgqd13y,wwgqf8u3,39.119349,117.160624,39.159621,117.186192
2889785,42880,wwgqd13y,wwgq9mx7,39.119349,117.160624,39.142071,117.135517
2889785,99045,wwgqd13y,wwgq97p0,39.119349,117.160624,39.127968,117.134994
2889785,247499,wwgqd13y,wwgq9nme,39.119349,117.160624,39.146185,117.122086
2889785,110764,wwgqd13y,wwgqdwv3,39.119349,117.160624,39.148749,117.187537
2889785,273106,wwgqd13y,wwgq6ece,39.119349,117.160624,39.088508,117.182326
2889785,226916,wwgqd13y,wwgq6z70,39.119349,117.160624,39.107376,117.195359
2889785,494421,wwgqd13y,wwgq7jbd,39.119349,117.160624,39.099441,117.202865
2889785,279587,wwgqd13y,wwgq9q1b,39.119349,117.160624,39.144318,117.12781
2889785,281982,wwgqd13y,wwgqepd0,39.119349,117.160624,39.152588,117.204961
2889785,65237,wwgqd13y,wwgq6ybu,39.119349,117.160624,39.105198,117.192283
2889785,261277,wwgqd13y,wwgq9wpp,39.119349,117.160624,39.145543,117.145957
2889785,136132,wwgqd13y,wwgq6vfs,39.119349,117.160624,39.099748,117.194842
2889785,307901,wwgqd13y,wwgqe17p,39.119349,117.160624,39.11944,117.206303
2889785,26589,wwgqd13y,wwgq7p6b,39.119349,117.160624,39.107215,117.2062
2889785,322376,wwgqd13y,wwgqe273,39.119349,117.160624,39.112894,117.217692
2889785,265674,wwgqd13y,wwgqdvh5,39.119349,117.160624,39.139338,117.19686
2889785,281212,wwgqd13y,wwgq67r1,39.119349,117.160624,39.085568,117.179093
2889785,300024,wwgqd13y,wwgq61q1,39.119349,117.160624,39.07452,117.166771
2889785,403864,wwgqd13y,wwgq973q,39.119349,117.160624,39.130353,117.127099
2889785,179210,wwgqd13y,wwgq9msd,39.119349,117.160624,39.141923,117.131628
2889785,148601,wwgqd13y,wwgqdbt9,39.119349,117.160624,39.114321,117.198772
2889785,11269,wwgqd13y,wwgq3gxf,39.119349,117.160624,39.086982,117.157929
2889785,342033,wwgqd13y,wwgqdxx3,39.119349,117.160624,39.152776,117.190141
2889785,108268,wwgqd13y,wwgq7n4j,39.119349,117.160624,39.10132,117.205178
2889785,74531,wwgqd13y,wwgq9nwd,39.119349,117.160624,39.147545,117.123351
2889785,214859,wwgqd13y,wwgq3jqm,39.119349,117.160624,39.097184,117.123094
2889785,143568,wwgqd13y,wwgqdq1r,39.119349,117.160624,39.14559,117.171233
2889785,115486,wwgqd13y,wwgq6std,39.119349,117.160624,39.092587,117.187886
2889785,307328,wwgqd13y,wwgq9h1q,39.119349,117.160624,39.134496,117.115977
2889785,293746,wwgqd13y,wwgq8ut0,39.119349,117.160624,39.136169,117.110424
2889785,405409,wwgqd13y,wwgq3mb7,39.119349,117.160624,39.0995,117.125916
2889785,38380,wwgqd13y,wwgq8gth,39.119349,117.160624,39.131411,117.110214
2889785,310214,wwgqd13y,wwgqdzrb,39.119349,117.160624,39.151288,117.202023
2889785,355815,wwgqd13y,wwgq6vwz,39.119349,117.160624,39.098836,117.200447
2889785,148432,wwgqd13y,wwgqe339,39.119349,117.160624,39.118431,117.215312
2889785,357158,wwgqd13y,wwgqdvnv,39.119349,117.160624,39.139815,117.200695
2889785,90712,wwgqd13y,wwgqddhd,39.119349,117.160624,39.122724,117.186602
2889785,510837,wwgqd13y,wwgq6yq2,39.119349,117.160624,39.101823,117.199999
2889785,128706,wwgqd13y,wwgqcbuq,39.119349,117.160624,39.160557,117.153316
2889785,114915,wwgqd13y,wwgqekyp,39.119349,117.160624,39.1387,117.221641
2889785,161748,wwgqd13y,wwgq3hzs,39.119349,117.160624,39.094191,117.124831
2889785,382366,wwgqd13y,wwgq6h2h,39.119349,117.160624,39.091426,117.158248
2889785,32969,wwgqd13y,wwgq8dpg,39.119349,117.160624,39.122996,117.103245
2889785,370638,wwgqd13y,wwgq61fy,39.119349,117.160624,39.078058,117.162085
2889785,389350,wwgqd13y,wwgq6f6h,39.119349,117.160624,39.080498,117.193987
2889785,262876,wwgqd13y,wwgqddwd,39.119349,117.160624,39.1255,117.189105
2889785,88225,wwgqd13y,wwgq9zzk,39.119349,117.160624,39.154668,117.15745
2889785,188887,wwgqd13y,wwgqdwqk,39.119349,117.160624,39.146364,117.188933
2889785,249996,wwgqd13y,wwgq7j7t,39.119349,117.160624,39.097207,117.20712
2889785,392303,wwgqd13y,wwgq9qfm,39.119349,117.160624,39.149323,117.128373
2889785,24689,wwgqd13y,wwgq6vrk,39.119349,117.160624,39.096969,117.20142
2889785,414192,wwgqd13y,wwgqdn0b,39.119349,117.160624,39.144301,117.159365
2889785,342361,wwgqd13y,wwgqdf5b,39.119349,117.160624,39.122467,117.196586
2889785,402913,wwgqd13y,wwgqd83d,39.119349,117.160624,39.113067,117.182261
2889785,240351,wwgqd13y,wwgq7m2y,39.119349,117.160624,39.09729,117.214354
2889785,24892,wwgqd13y,wwgqdyf3,39.119349,117.160624,39.148679,117.194435
2889785,429694,wwgqd13y,wwgqe35s,39.119349,117.160624,39.117517,117.21801
2889785,226232,wwgqd13y,wwgqdup9,39.119349,117.160624,39.133536,117.201506
2889785,238973,wwgqd13y,wwgqe487,39.119349,117.160624,39.12572,117.202756
2889785,125252,wwgqd13y,wwgq9z0u,39.119349,117.160624,39.150468,117.148282
2889785,85062,wwgqd13y,wwgqdytu,39.119349,117.160624,39.147815,117.199153
2889785,21892,wwgqd13y,wwgqdz4g,39.119349,117.160624,39.150426,117.195227
2889785,180968,wwgqd13y,wwgqdf46,39.119349,117.160624,39.122788,117.194353
2889785,345619,wwgqd13y,wwgqe5t3,39.119349,117.160624,39.130881,117.209414
2889785,71092,wwgqd13y,wwgq4ppt,39.119349,117.160624,39.062806,117.168712
2889785,441286,wwgqd13y,wwgq6wek,39.119349,117.160624,39.103857,117.184955
2889785,74629,wwgqd13y,wwgqek9b,39.119349,117.160624,39.136051,117.215622
2889785,391059,wwgqd13y,wwgqdc9k,39.119349,117.160624,39.120357,117.193186
2889785,298682,wwgqd13y,wwgqe3c4,39.119349,117.160624,39.121449,117.214608
2889785,162906,wwgqd13y,wwgqe47g,39.119349,117.160624,39.124306,117.207496
2889785,94718,wwgqd13y,wwgq37uq,39.119349,117.160624,39.089174,117.131372
2889785,284553,wwgqd13y,wwgq7q15,39.119349,117.160624,39.100938,117.214768
2889785,159717,wwgqd13y,wwgqenb7,39.119349,117.160624,39.149027,117.202722
2889785,34312,wwgqd13y,wwgq6fun,39.119349,117.160624,39.083526,117.196948
2889785,390571,wwgqd13y,wwgq3t2b,39.119349,117.160624,39.096371,117.137427
2889785,95183,wwgqd13y,wwgqenpj,39.119349,117.160624,39.145291,117.211918
2889785,246548,wwgqd13y,wwgqekme,39.119349,117.160624,39.135249,117.220764
2889785,73371,wwgqd13y,wwgqc9k2,39.119349,117.160624,39.162197,117.142095
2889785,128619,wwgqd13y,wwgq3ksw,39.119349,117.160624,39.093219,117.131726
2889785,292831,wwgqd13y,wwgq6kp4,39.119349,117.160624,39.089727,117.179141
2889785,374960,wwgqd13y,wwgqe12w,39.119349,117.160624,39.11939,117.202942
2889785,87301,wwgqd13y,wwgq6t6h,39.119349,117.160624,39.096925,117.183207
2889785,335498,wwgqd13y,wwgq6ymr,39.119349,117.160624,39.102961,117.198466
2889785,58268,wwgqd13y,wwgqen6r,39.119349,117.160624,39.146913,117.205318
2889785,421301,wwgqd13y,wwgqe1qn,39.119349,117.160624,39.119372,117.210445
2889785,398344,wwgqd13y,wwgq87tr,39.119349,117.160624,39.131804,117.088781
2889785,49091,wwgqd13y,wwgq6u91,39.119349,117.160624,39.092405,117.192607
2889785,271925,wwgqd13y,wwgq3v6d,39.119349,117.160624,39.096622,117.150826
2889785,309272,wwgqd13y,wwgq7jpp,39.119349,117.160624,39.096058,117.211915
2889785,153263,wwgqd13y,wwgqe49p,39.119349,117.160624,39.126396,117.20364
2889785,322450,wwgqd13y,wwgq1x44,39.119349,117.160624,39.062398,117.139236
2889785,353,wwgqd13y,wwgq6kjc,39.119349,117.160624,39.089679,117.177394
2889785,109888,wwgqd13y,wwgqeh07,39.119349,117.160624,39.133959,117.202804
2889785,350134,wwgqd13y,wwgq69f8,39.119349,117.160624,39.077054,117.183928
2889785,427806,wwgqd13y,wwgqdwzk,39.119349,117.160624,39.149121,117.19022
2889785,290958,wwgqd13y,wwgq641j,39.119349,117.160624,39.07937,117.159586
2889785,132375,wwgqd13y,wwgq9m9s,39.119349,117.160624,39.142346,117.127327
2889785,29114,wwgqd13y,wwgq7nvx,39.119349,117.160624,39.105732,117.209932
2889785,243087,wwgqd13y,wwgq9xqm,39.119349,117.160624,39.152093,117.144975
2889785,406031,wwgqd13y,wwgqd6vv,39.119349,117.160624,39.127368,117.177217
2889785,242769,wwgqd13y,wwgq6z6w,39.119349,117.160624,39.108408,117.194789
2889785,102956,wwgqd13y,wwgq6dgs,39.119349,117.160624,39.083205,117.185262
2889785,361836,wwgqd13y,wwgqe56q,39.119349,117.160624,39.130308,117.205333
2889785,75483,wwgqd13y,wwgq9jne,39.119349,117.160624,39.139394,117.123452
2889785,123550,wwgqd13y,wwgqcc7e,39.119349,117.160624,39.162695,117.152236
2889785,221996,wwgqd13y,wwgqd01m,39.119349,117.160624,39.11227,117.160111
2889785,362404,wwgqd13y,wwgqenzs,39.119349,117.160624,39.149153,117.212636
2889785,8707,wwgqd13y,wwgq66qk,39.119349,117.160624,39.080586,117.178068
2889785,360832,wwgqd13y,wwgq67wg,39.119349,117.160624,39.087189,117.178487
2889785,81377,wwgqd13y,wwgq67yd,39.119349,117.160624,39.088345,117.178283
2889785,397453,wwgqd13y,wwgq7ty4,39.119349,117.160624,39.099412,117.232704
2889785,127067,wwgqd13y,wwgqekfx,39.119349,117.160624,39.138669,117.216721
2889785,266415,wwgqd13y,wwgq7hwv,39.119349,117.160624,39.092962,117.211691
2889785,427802,wwgqd13y,wwgqem71,39.119349,117.160624,39.140385,117.217479
2889785,559611,wwgqd13y,wwgqdf4h,39.119349,117.160624,39.123023,117.194181
2889785,73460,wwgqd13y,wwgq6kk3,39.119349,117.160624,39.091002,117.175258
2889785,24770,wwgqd13y,wwgq9jzd,39.119349,117.160624,39.143359,117.124706
2889785,81297,wwgqd13y,wwgq9xwg,39.119349,117.160624,39.153166,117.145551
2889785,263990,wwgqd13y,wwgq6zuh,39.119349,117.160624,39.11077,117.196772
2889785,194241,wwgqd13y,wwgq9t9h,39.119349,117.160624,39.142285,117.137799
2889785,23958,wwgqd13y,wwgq7mee,39.119349,117.160624,39.098182,117.217984
2889785,84091,wwgqd13y,wwgqd9v2,39.119349,117.160624,39.12105,117.187525
2889785,102863,wwgqd13y,wwgq2w8t,39.119349,117.160624,39.104085,117.093107
2889785,372331,wwgqd13y,wwgq61cj,39.119349,117.160624,39.077995,117.159827
2889785,127065,wwgqd13y,wwgqdzts,39.119349,117.160624,39.153272,117.19899
2889785,162310,wwgqd13y,wwgqe7k9,39.119349,117.160624,39.129355,117.219594
2889785,337308,wwgqd13y,wwgq7nv3,39.119349,117.160624,39.104753,117.209696
2889785,350817,wwgqd13y,wwgqed6x,39.119349,117.160624,39.124952,117.227631
2889785,220289,wwgqd13y,wwgq3jp6,39.119349,117.160624,39.095251,117.124482
